crop,year,season,state,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH,fertilizer_per_ha,pesticide_per_ha,NPK_total,N_to_P_ratio,N_to_K_ratio,P_to_K_ratio,NPK_balance_score,temp_rainfall_interaction,temp_humidity_interaction,moisture_index,growing_degree_days,rainfall_category,pH_optimal,pH_category,soil_fertility_score,fertilizer_rainfall_ratio,pesticide_efficiency,input_intensity,yield_lag1,yield_ma2,yield_change,years_since_start
Castor seed,2004,Kharif     ,Meghalaya,32.0,20,3466.88,6.72,0.693333333,17.53,2896.44,82.48,52,16,33,5.6,105.0569696969697,0.20363636363636362,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,50774.5932,1445.8744000000002,2388.983712,7.530000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.036258548821362896,0.006170798898071625,0.5392543285729254,0.545,0.6191666665,0.14833333299999996,7
Castor seed,2005,Kharif     ,Meghalaya,33.0,21,3957.36,6.93,0.693333333,17.85,2764.31,82.42,52,16,33,5.6,116.39294117647059,0.2038235294117647,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,49342.93350000001,1471.1970000000001,2278.344302,7.850000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.04209037727288101,0.005994809688581315,0.5687759715557933,0.693333333,0.693333333,0.0,8
Castor seed,2006,Rabi       ,Meghalaya,33.0,21,4214.43,7.26,0.693333333,18.05,2184.76,79.82,52,16,33,5.6,123.95382352941178,0.21352941176470588,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,39434.918000000005,1440.751,1743.875432,8.05,Very High,0,Slightly_Acidic,0.2945833333333333,0.0567097135684667,0.006280276816608997,0.6010730000154099,0.693333333,0.693333333,0.0,9
Castor seed,2007,Kharif     ,Meghalaya,28.0,15,3735.2,4.48,0.525,17.69,2709.54,81.21,52,16,33,5.6,128.79999999999998,0.15448275862068966,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,47931.7626,1436.6049,2200.417434,7.690000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.04751820670419916,0.005326991676575505,0.5358953746752719,0.693333333,0.6091666665,-0.16833333299999997,10
Castor seed,2008,Kharif     ,Meghalaya,29.0,17,4148.16,2.61,0.686666667,17.72,2128.07,81.8,52,16,33,5.6,138.272,0.087,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,37709.4004,1449.4959999999999,1740.7612600000002,7.719999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.06494478809996852,0.0029,0.4715638908402144,0.525,0.6058333335,0.161666667,11
Castor seed,2009,Kharif     ,Meghalaya,29.0,15,4518.78,4.93,0.5,18.01,2328.88,80.74,52,16,33,5.6,150.626,0.16433333333333333,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,41943.128800000006,1454.1274,1880.3377119999998,8.010000000000002,Very High,0,Slightly_Acidic,0.2945833333333333,0.06464968152866242,0.005477777777777778,0.6052227383759392,0.686666667,0.5933333335,-0.186666667,12
Castor seed,2010,Kharif     ,Meghalaya,25.0,12,4152.75,6.0,0.626666667,18.07,3082.63,83.27,52,16,33,5.6,159.72115384615384,0.23076923076923078,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,55703.1241,1504.6888999999999,2566.9060010000003,8.07,Very High,0,Slightly_Acidic,0.2945833333333333,0.05179647164094066,0.008875739644970414,0.7161268178768344,0.5,0.5633333334999999,0.12666666699999996,13
Castor seed,2011,Kharif     ,Meghalaya,30.0,16,5025.6,9.9,0.66,17.61,2237.85,81.89,52,16,33,5.6,162.11612903225807,0.31935483870967746,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,39408.538499999995,1442.0828999999999,1832.575365,7.609999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.07241044689561967,0.010301768990634756,0.8388719114109828,0.626666667,0.6433333335,0.033333333000000076,14
Castor seed,2012,Kharif     ,Meghalaya,60.0,45,9048.0,18.6,0.926666667,17.79,2851.85,80.28,52,16,33,5.6,148.327868852459,0.3049180327868853,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,50734.411499999995,1428.1812,2289.4651799999997,7.789999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.05199287339063007,0.004998656275194841,0.7842676555687128,0.66,0.7933333335,0.26666666699999997,15
Castor seed,2013,Kharif     ,Meghalaya,63.0,50,9102.87,17.01,0.9,18.22,2467.09,80.52,52,16,33,5.6,142.23234375,0.26578125,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,44950.3798,1467.0743999999997,1986.5008679999999,8.219999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.05762850777321735,0.00415283203125,0.7170300684412156,0.926666667,0.9133333335,-0.026666666999999977,16
Castor seed,2014,Kharif     ,Meghalaya,67.0,58,10114.32,22.11,0.968,18.24,2285.61,80.91,52,16,33,5.6,148.74,0.3251470588235294,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,41689.526399999995,1475.7984,1849.287051,8.239999999999998,Very High,0,Slightly_Acidic,0.2945833333333333,0.06504825921342074,0.004781574394463668,0.8119491347194622,0.9,0.9339999999999999,0.06799999999999995,17
Castor seed,2015,Rabi       ,Meghalaya,72.0,65,11369.52,23.76,1.004,18.19,2901.61,83.59,52,16,33,5.6,155.7468493150685,0.32547945205479456,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,52780.2859,1520.5021000000002,2425.4557990000003,8.190000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.05365751834213638,0.004458622630887597,0.8304818222377829,0.968,0.986,0.03600000000000003,18
Castor seed,2016,Rabi       ,Meghalaya,72.0,65,11034.0,25.2,1.004,18.6,4088.19,84.09,52,16,33,5.6,151.15068493150685,0.34520547945205476,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,76040.334,1564.0740000000003,3437.758971,8.600000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.03696347808037945,0.004728842184274723,0.8445674380127524,1.004,1.004,0.0,19
Castor seed,2017,Rabi       ,Meghalaya,72.0,65,11335.68,27.36,1.004,18.43,5244.36,84.21,52,16,33,5.6,155.28328767123287,0.3747945205479452,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,96653.5548,1551.9903,4416.275556,8.43,,0,Slightly_Acidic,0.2945833333333333,0.0296039333184439,0.005134171514355414,0.8941729197272075,1.004,1.004,0.0,20
Castor seed,2018,Rabi       ,Meghalaya,72.0,65,11678.4,25.2,1.004,17.87,3403.4,83.31,52,16,33,5.6,159.97808219178083,0.34520547945205476,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,60818.758,1488.7497,2835.3725400000003,7.870000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.04699156450234427,0.004728842184274723,0.8673643673119837,1.004,1.004,0.0,21
Castor seed,2019,Rabi       ,Meghalaya,72.0,65,12366.72,26.64,1.004,18.07,4360.57,82.43,52,16,33,5.6,169.40712328767123,0.3649315068493151,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,78795.4999,1489.5101000000002,3594.4178509999997,8.07,Very High,0,Slightly_Acidic,0.2945833333333333,0.03884085851830218,0.004999061737661851,0.9176703556718774,1.004,1.004,0.0,22
Coriander,2004,Whole Year ,Meghalaya,53.0,306,5742.02,11.13,5.4925,17.53,2896.44,82.48,52,16,33,5.6,106.3337037037037,0.20611111111111113,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,50774.5932,1445.8744000000002,2388.983712,7.530000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.036699190907733624,0.0038168724279835395,0.5458077665937769,1.03,5.4925,0.0,7
Coriander,2017,Whole Year ,Meghalaya,481.0,1878,75728.64,182.78,3.738,18.43,5244.36,84.21,52,16,33,5.6,157.11336099585063,0.3792116182572614,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,96653.5548,1551.9903,4416.275556,8.43,,0,Slightly_Acidic,0.2945833333333333,0.029952827069228926,0.000786746095969422,0.9047110918159704,5.4925,4.61525,-1.7544999999999997,20
Coriander,2018,Whole Year ,Meghalaya,486.0,1904,78829.2,170.1,3.74,17.87,3403.4,83.31,52,16,33,5.6,161.86694045174536,0.3492813141683778,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,60818.758,1488.7497,2835.3725400000003,7.870000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.04754639303599617,0.000717210090694821,0.8776053223675153,3.738,3.739,0.002000000000000224,21
Coriander,2019,Whole Year ,Meghalaya,490.0,1925,84162.4,181.3,3.742,18.07,4360.57,82.43,52,16,33,5.6,171.410183299389,0.3692464358452139,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,78795.4999,1489.5101000000002,3594.4178509999997,8.07,Very High,0,Slightly_Acidic,0.2945833333333333,0.03930011057930722,0.0007520294009067493,0.9285208367951758,3.74,3.741,0.0019999999999997797,22
Cotton(lint),1997,Kharif     ,Meghalaya,7544.0,5590,717962.48,2338.64,0.796666667,17.16,1954.46,77.31,52,16,33,5.6,95.15738634857522,0.3099589131875414,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,33538.5336,1326.6396,1510.9930259999999,7.16,Very High,0,Slightly_Acidic,0.2945833333333333,0.048662404932126056,4.1081366890330205e-05,0.6535865631980925,1.03,0.796666667,0.0,0
Cotton(lint),1998,Kharif     ,Meghalaya,7549.0,5599,745841.2,2189.21,0.796666667,17.84,2370.96,79.73,52,16,33,5.6,98.78691390728476,0.28996158940397354,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,42297.926400000004,1422.3832,1890.3664080000003,7.84,Very High,0,Slightly_Acidic,0.2945833333333333,0.04164779924926422,3.840550853032762e-05,0.6366476195979898,0.796666667,0.796666667,0.0,1
Cotton(lint),1999,Kharif     ,Meghalaya,7455.0,5549,791199.15,2012.85,0.8,18.37,2074.56,76.13,52,16,33,5.6,106.11576582618027,0.2699637875536481,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,38109.6672,1398.5081,1579.3625279999999,8.370000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.05112633015965824,3.620758953240988e-05,0.6292616258270907,0.796666667,0.7983333335,0.0033333330000000494,2
Cotton(lint),2000,Kharif     ,Meghalaya,7340.0,7684,720567.8,1908.4,1.036666667,17.52,2652.89,79.14,52,16,33,5.6,98.15662716251192,0.2599645824819507,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,46478.6328,1386.5328,2099.4971459999997,7.52,Very High,0,Slightly_Acidic,0.2945833333333333,0.036985944090565895,3.541269343167834e-05,0.5955501415249701,0.8,0.9183333335,0.23666666699999994,3
Cotton(lint),2001,Kharif     ,Meghalaya,7323.0,7873,747897.99,1903.98,1.05,17.85,2427.05,78.14,52,16,33,5.6,102.11605543418897,0.25996450027307483,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,43322.842500000006,1394.7990000000002,1896.49687,7.850000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.042056817377808926,3.549487988436303e-05,0.6057753357535238,1.036666667,1.0433333335000001,0.013333333000000058,4
Cotton(lint),2002,Kharif     ,Meghalaya,7310.0,7829,692037.7,1827.5,1.046666667,17.77,2530.64,80.43,52,16,33,5.6,94.65705101901244,0.24996580495144302,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,44969.472799999996,1429.2411000000002,2035.3937520000002,7.77,Very High,0,Slightly_Acidic,0.2945833333333333,0.037389617409668216,3.4190371351585695e-05,0.5733561288365064,1.05,1.0483333335,-0.0033333330000000494,5
Cotton(lint),2003,Kharif     ,Meghalaya,7281.0,7792,720673.38,1747.44,1.036666667,17.73,2608.08,82.11,52,16,33,5.6,98.96640758033507,0.2399670420214227,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,46241.2584,1455.8103,2141.494488,7.73,Very High,0,Slightly_Acidic,0.2945833333333333,0.03793153432640436,3.2953452625847665e-05,0.5713288596523886,1.046666667,1.0416666669999999,-0.010000000000000009,6
Cotton(lint),2004,Kharif     ,Meghalaya,7231.0,7765,783406.54,1518.51,1.046666667,17.53,2896.44,82.48,52,16,33,5.6,108.32501935840709,0.20997096238938054,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,50774.5932,1445.8744000000002,2388.983712,7.530000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.03738645816942097,2.9033595463133372e-05,0.5560291311491341,1.036666667,1.0416666669999999,0.010000000000000009,7
Cotton(lint),2005,Kharif     ,Meghalaya,7231.0,7768,867141.52,1518.51,1.046666667,17.85,2764.31,82.42,52,16,33,5.6,119.90341814159292,0.20997096238938054,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,49342.93350000001,1471.1970000000001,2278.344302,7.850000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.043359846867654234,2.9033595463133372e-05,0.585930576691464,1.046666667,1.046666667,0.0,8
Cotton(lint),2006,Rabi       ,Meghalaya,7208.0,7738,920533.68,1585.76,1.05,18.05,2184.76,79.82,52,16,33,5.6,127.69228464419476,0.21996948259120544,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,39434.918000000005,1440.751,1743.875432,8.05,Very High,0,Slightly_Acidic,0.2945833333333333,0.05842008484197476,3.0513175557109923e-05,0.6192014286005143,1.046666667,1.0483333335,0.0033333330000000494,9
Cotton(lint),2007,Kharif     ,Meghalaya,7186.0,6531,958612.4,1149.76,0.896666667,17.69,2709.54,81.21,52,16,33,5.6,133.38143870877974,0.15997773758174483,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,47931.7626,1436.6049,2200.417434,7.690000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.04920843769462164,2.2259320659766916e-05,0.5549572676364002,1.05,0.9733333335000001,-0.15333333300000007,10
Cotton(lint),2008,Kharif     ,Meghalaya,7106.0,5617,1016442.24,639.54,0.823333333,17.72,2128.07,81.8,52,16,33,5.6,143.01987336428874,0.08998733642887294,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,37709.4004,1449.4959999999999,1740.7612600000002,7.719999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.06717481029946819,1.2661789282239052e-05,0.48775607462927234,0.896666667,0.86,-0.07333333399999997,11
Cotton(lint),2009,Kharif     ,Meghalaya,6891.0,5491,1073755.62,1171.47,0.82,18.01,2328.88,80.74,52,16,33,5.6,155.7973911781776,0.16997533372025536,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,41943.128800000006,1454.1274,1880.3377119999998,8.010000000000002,Very High,0,Slightly_Acidic,0.2945833333333333,0.06686927703494497,2.4662700771946512e-05,0.6260016446077308,0.823333333,0.8216666665,-0.0033333330000000494,12
Cotton(lint),2010,Kharif     ,Meghalaya,6816.0,5571,1132205.76,1635.84,0.823333333,18.07,3082.63,83.27,52,16,33,5.6,166.08563297638258,0.2399647938976089,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,55703.1241,1504.6888999999999,2566.9060010000003,8.07,Very High,0,Slightly_Acidic,0.2945833333333333,0.053860428448413905,3.520093793422457e-05,0.7446626384442487,0.82,0.8216666665,0.0033333330000000494,13
Cotton(lint),2011,Kharif     ,Meghalaya,6871.0,6389,1151029.92,2267.43,0.903333333,17.61,2237.85,81.89,52,16,33,5.6,167.49562281722933,0.32995197904540163,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,39408.538499999995,1442.0828999999999,1832.575365,7.609999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.07481324019797188,4.8013966682974624e-05,0.8667081684247708,0.823333333,0.8633333329999999,0.07999999999999996,14
Cotton(lint),2012,Kharif     ,Meghalaya,7250.0,8359,1093300.0,2247.5,1.126666667,17.79,2851.85,80.28,52,16,33,5.6,150.77920286856985,0.30995724727623775,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,50734.411499999995,1428.1812,2289.4651799999997,7.789999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.05285213133132476,4.2746827648081336e-05,0.7972288205655845,0.903333333,1.0150000000000001,0.2233333340000001,15
Cotton(lint),2013,Kharif     ,Meghalaya,7275.0,8602,1051164.75,1964.25,1.126,18.22,2467.09,80.52,52,16,33,5.6,144.47014156129742,0.26996289169873555,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,44950.3798,1467.0743999999997,1986.5008679999999,8.219999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.05853519991624998,3.7103201168050514e-05,0.7283113865682129,1.126666667,1.1263333335,-0.0006666670000001762,16
Cotton(lint),2014,Kharif     ,Meghalaya,7305.0,9024,1102762.8,2410.65,1.186,18.24,2285.61,80.91,52,16,33,5.6,150.93933753079662,0.3299548316452231,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,41689.526399999995,1475.7984,1849.287051,8.239999999999998,Very High,0,Slightly_Acidic,0.2945833333333333,0.06601009246473889,4.51621724124313e-05,0.8239549852310014,1.126,1.1560000000000001,0.06000000000000005,17
Cotton(lint),2015,Kharif     ,Meghalaya,7295.0,8928,1151953.45,2407.35,1.176,18.19,2901.61,83.59,52,16,33,5.6,157.88835663377193,0.32995476973684207,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,52780.2859,1520.5021000000002,2425.4557990000003,8.190000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.054395305133576995,4.522406383454524e-05,0.8419008840563278,1.186,1.181,-0.010000000000000009,18
Cotton(lint),2016,Kharif     ,Meghalaya,7255.0,8707,1111828.75,2539.25,1.156,18.6,4088.19,84.09,52,16,33,5.6,153.2288795479603,0.34995176405733186,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,76040.334,1564.0740000000003,3437.758971,8.600000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.03747169477279371,4.822929493623647e-05,0.8561795289781711,1.176,1.166,-0.020000000000000018,19
Cotton(lint),2017,Kharif     ,Meghalaya,7255.0,8791,1142227.2,2756.9,1.17,18.43,5244.36,84.21,52,16,33,5.6,157.41830209481807,0.3799476295479603,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,96653.5548,1551.9903,4416.275556,8.43,,0,Slightly_Acidic,0.2945833333333333,0.03001096246869959,5.23632345021996e-05,0.9064670442877254,1.156,1.163,0.014000000000000012,20
Cotton(lint),2018,Kharif     ,Meghalaya,7260.0,8840,1177572.0,2541.0,1.174,17.87,3403.4,83.31,52,16,33,5.6,162.1776614791351,0.3499517972731029,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,60818.758,1488.7497,2835.3725400000003,7.870000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.04763766345879894,4.8196088317463556e-05,0.8792899803134041,1.17,1.1720000000000002,0.0040000000000000036,21
Cotton(lint),2019,Kharif     ,Meghalaya,7245.0,8697,1244401.2,2680.65,1.158,18.07,4360.57,82.43,52,16,33,5.6,171.73629588738615,0.36994893734474193,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,78795.4999,1489.5101000000002,3594.4178509999997,8.07,Very High,0,Slightly_Acidic,0.2945833333333333,0.039374880120549745,5.105560824520314e-05,0.930287373224156,1.174,1.166,-0.016000000000000014,22
Cowpea(Lobia),2013,Rabi       ,Meghalaya,1608.0,2296,232339.92,434.16,1.472727273,18.22,2467.09,80.52,52,16,33,5.6,144.40019888129274,0.26983219390926044,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,44950.3798,1467.0743999999997,1986.5008679999999,8.219999999999999,Very High,0,Slightly_Acidic,0.2945833333333333,0.0585068611279543,0.0001677017985762961,0.7279587874103247,1.03,1.472727273,0.0,16
Cowpea(Lobia),2014,Rabi       ,Meghalaya,1622.0,2372,244857.12,535.26,1.549090909,18.24,2285.61,80.91,52,16,33,5.6,150.86698706099816,0.3297966728280961,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,41689.526399999995,1475.7984,1849.287051,8.239999999999998,Very High,0,Slightly_Acidic,0.2945833333333333,0.06597845153349201,0.0002032018933013531,0.8235600349731729,1.472727273,1.510909091,0.07636363599999996,17
Cowpea(Lobia),2015,Rabi       ,Meghalaya,1637.0,2490,258498.67,540.21,1.674545455,18.19,2901.61,83.59,52,16,33,5.6,157.81359584859587,0.3297985347985348,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,52780.2859,1520.5021000000002,2425.4557990000003,8.190000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.0543695487332421,0.00020134220683671236,0.8415022405307735,1.549090909,1.611818182,0.12545454600000006,18
Cowpea(Lobia),2016,Rabi       ,Meghalaya,1661.0,2512,254548.25,581.35,1.630909091,18.6,4088.19,84.09,52,16,33,5.6,153.15779181708785,0.34978941034897715,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,76040.334,1564.0740000000003,3437.758971,8.600000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.037454310466642014,0.00021046294244824137,0.8557823201744907,1.674545455,1.652727273,-0.04363636400000015,19
Cowpea(Lobia),2017,Rabi       ,Meghalaya,1669.0,2526,262767.36,634.22,1.630909091,18.43,5244.36,84.21,52,16,33,5.6,157.34572455089818,0.3797724550898204,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,96653.5548,1551.9903,4416.275556,8.43,,0,Slightly_Acidic,0.2945833333333333,0.02999712594576887,0.0002274086557424074,0.9060491186028258,1.630909091,1.630909091,0.0,20
Cowpea(Lobia),2018,Rabi       ,Meghalaya,1676.0,2537,271847.2,586.6,1.631818182,17.87,3403.4,83.31,52,16,33,5.6,162.10327966607036,0.3497912939773405,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,60818.758,1488.7497,2835.3725400000003,7.870000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.04761581472978215,0.00020858157064838431,0.8788866992304925,1.630909091,1.6313636365,0.0009090910000000285,21
Cowpea(Lobia),2019,Rabi       ,Meghalaya,1681.0,2549,288728.56,621.97,1.633636364,18.07,4360.57,82.43,52,16,33,5.6,171.65788347205708,0.3697800237812129,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,78795.4999,1489.5101000000002,3594.4178509999997,8.07,Very High,0,Slightly_Acidic,0.2945833333333333,0.03935690209535949,0.00021984543625518007,0.9298626168876594,1.631818182,1.632727273,0.001818182000000057,22
Dry chillies,1997,Whole Year ,Meghalaya,1766.0,1106,168070.22,547.46,0.64,17.16,1954.46,77.31,52,16,33,5.6,95.11614035087719,0.3098245614035088,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,33538.5336,1326.6396,1510.9930259999999,7.16,Very High,0,Slightly_Acidic,0.2945833333333333,0.04864131219809006,0.00017533931035852222,0.6533032659059372,1.03,0.64,0.0,0
Dry chillies,1998,Whole Year ,Meghalaya,1764.0,1051,174283.2,511.56,0.598571429,17.84,2370.96,79.73,52,16,33,5.6,98.74402266288952,0.2898356940509915,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,42297.926400000004,1422.3832,1890.3664080000003,7.84,Very High,0,Slightly_Acidic,0.2945833333333333,0.041629716632190054,0.00016421285781925864,0.6363712003075617,0.64,0.6192857145,-0.04142857099999997,1
Dry chillies,1999,Whole Year ,Meghalaya,1790.0,1128,189972.7,483.3,0.635714286,18.37,2074.56,76.13,52,16,33,5.6,106.07074260189839,0.2698492462311558,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,38109.6672,1398.5081,1579.3625279999999,8.370000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.05110463807449478,0.00015066959588562579,0.6289946401714623,0.598571429,0.6171428575,0.037142856999999974,2
Dry chillies,2000,Whole Year ,Meghalaya,1810.0,1146,177687.7,470.6,0.651428571,17.52,2652.89,79.14,52,16,33,5.6,98.11579237990061,0.2598564329099945,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,46478.6328,1386.5328,2099.4971459999997,7.52,Very High,0,Slightly_Acidic,0.2945833333333333,0.03697055732524732,0.000143487814969627,0.5953023828023416,0.635714286,0.6435714285,0.01571428499999994,3
Dry chillies,2001,Whole Year ,Meghalaya,1825.0,1158,186387.25,474.5,0.655714286,17.85,2427.05,78.14,52,16,33,5.6,102.07406900328587,0.25985761226725085,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,43322.842500000006,1394.7990000000002,1896.49687,7.850000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.042039525134690746,0.0001423097548013422,0.6055262628318441,0.651428571,0.6535714285,0.004285715000000079,4
Dry chillies,2002,Whole Year ,Meghalaya,1839.0,1150,174098.13,459.75,0.62,17.77,2530.64,80.43,52,16,33,5.6,94.61854891304348,0.24986413043478262,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,44969.472799999996,1429.2411000000002,2035.3937520000002,7.77,Very High,0,Slightly_Acidic,0.2945833333333333,0.037374409044352075,0.00013579572306238186,0.5731229141082557,0.655714286,0.637857143,-0.03571428600000004,5
Dry chillies,2003,Whole Year ,Meghalaya,1807.0,1168,178856.86,433.68,0.671428571,17.73,2608.08,82.11,52,16,33,5.6,98.92525442477876,0.23986725663716815,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,46241.2584,1455.8103,2141.494488,7.73,Very High,0,Slightly_Acidic,0.2945833333333333,0.03791576127400415,0.0001326699428302921,0.5710912842365486,0.62,0.6457142855,0.05142857099999998,6
Dry chillies,2004,Whole Year ,Meghalaya,1844.0,1303,199778.96,387.24,0.844285714,17.53,2896.44,82.48,52,16,33,5.6,108.28127913279133,0.20988617886178862,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,50774.5932,1445.8744000000002,2388.983712,7.530000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.03737136200673399,0.00011375944653755481,0.5558046138604278,0.671428571,0.7578571425,0.172857143,7
Dry chillies,2005,Whole Year ,Meghalaya,1861.0,1267,223171.12,390.81,0.8,17.85,2764.31,82.42,52,16,33,5.6,119.85559613319012,0.2098872180451128,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,49342.93350000001,1471.1970000000001,2278.344302,7.850000000000001,Very High,0,Slightly_Acidic,0.2945833333333333,0.043342553324289185,0.00011272138455698861,0.5856968854640052,0.844285714,0.822142857,-0.04428571399999992,8
Dry chillies,2006,Rabi       ,Meghalaya,1870.0,1375,238817.7,411.4,0.958571429,18.05,2184.76,79.82,52,16,33,5.6,127.64174238375202,0.21988241582041687,101,3.229813664596273,1.5709969788519638,0.4833836858006042,2.9999999999999964,39434.918000000005,1440.751,1743.875432,8.05,Very High,0,Slightly_Acidic,0.2945833333333333,0.05839696141559549,0.0001175213339499823,0.6189563406536736,0.8,0.8792857145,0.15857142899999999,9
